ID;en-de;de-de;tr-de;en-nz;en-es;es-es;en-it;it-it;..;..;..;..;..;..
313024;NA;NA;NA;NA;Password;Contraseña;NA;;NA;NA;NA;NA;NA;NA
313025;NA;NA;NA;NA;Service Name;Nombre del servicio;NA;;NA;NA;NA;NA;NA;NA
313026;NA;NA;NA;NA;Host Name;Host Name;NA;;NA;NA;NA;NA;NA;NA
313027;NA;NA;NA;NA;MTU Mode;Modo MTU;NA;;NA;NA;NA;NA;NA;NA
313028;NA;NA;NA;NA;MTU [68-1500];MTU [68-1500];NA;;NA;NA;NA;NA;NA;NA
313029;NA;NA;NA;NA;Use Static IP Address;Usar dirección IP estática;NA;;NA;NA;NA;NA;NA;NA
313030;NA;NA;NA;NA;IP Address;Dirección IP;NA;;NA;NA;NA;NA;NA;NA
313031;NA;NA;NA;NA;Netmask;Máscara de red;NA;;NA;NA;NA;NA;NA;NA
313032;NA;NA;NA;NA;Gateway;Gateway;NA;;NA;NA;NA;NA;NA;NA
313033;NA;NA;NA;NA;Primary DNS server;Servidor DNS primario;NA;;NA;NA;NA;NA;NA;NA
313034;NA;NA;NA;NA;Secondary DNS server;Servidor DNS secundario;NA;;NA;NA;NA;NA;NA;NA
313035;NA;NA;NA;NA;IP Level Settings;Configuración del nivel IP;NA;;NA;NA;NA;NA;NA;NA
314001;NA;NA;NA;NA;DSL Settings;Configuración de DSL;NA;;NA;NA;NA;NA;NA;NA
314002;NA;NA;NA;NA;Line Mode;Modo de línea;NA;;NA;NA;NA;NA;NA;NA
314003;NA;NA;NA;NA;AnnexM Mode;Modo AnnexM;NA;;NA;NA;NA;NA;NA;NA
314004;NA;NA;NA;NA;Bitswap;Bitswap;NA;;NA;NA;NA;NA;NA;NA
314005;NA;NA;NA;NA;G992BT;G992BT;NA;;NA;NA;NA;NA;NA;NA
314006;NA;NA;NA;NA;Enabled;Activado;NA;;NA;NA;NA;NA;NA;NA
314007;NA;NA;NA;NA;Disabled;Deshabilitado;NA;;NA;NA;NA;NA;NA;NA
314008;NA;NA;NA;NA;AnnexM Only;Sólo AnnexM;NA;;NA;NA;NA;NA;NA;NA
314009;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA
315001;NA;NA;NA;UPnP;UPnP;UPnP;UPnP;UPnP;NA;NA;NA;NA;NA;NA
315002;NA;NA;NA;Enable IGD UPnP to allow any local UPnP control point to perform a variety of actions, include retrieving the external IP address of the device, enumerate existing port mappings, and add or remove port mappings. ;Enable IGD UPnP to allow any local UPnP control point to perform a variety of actions, include retrieving the external IP address of the device, enumerate existing port mappings, and add or remove port mappings. ;Habilite uPnP para permitir a un dispositivo / applicación uPnP realizar acciones tales como obtener la IP de conexión del router, enumerar mapeos de puertos existentes, y añadir / eliminar mapeos de puertos. ;Enable IGD UPnP to allow any local UPnP control point to perform a variety of actions, include retrieving the external IP address of the device, enumerate existing port mappings, and add or remove port mappings. ;;NA;NA;NA;NA;NA;NA
315003;NA;NA;NA;NAT Traversal;NAT Traversal;NAT Traversal;NAT Traversal;;NA;NA;NA;NA;NA;NA
315004;NA;NA;NA;NA;"Remember that this service is default disabled. 
We recommend you, for security reasons, to deactivate these services when you are not using them";Recuerde que este servicio está desactivado por defecto. Le recomendamos que por motivos de seguridad desactive estos servicios cuando no los utilice;NA;NA;NA;NA;NA;NA;NA;NA
