700230;NA;NA;NA;NA;We recommend you to generate strong key using different character types (minimum 8) ;Le recomendamos que la clave de acceso combine diferentes tipos de caracteres (mínimo 8) para que sea mucho más segura;;;"Minimale Anforderungen: Mindestens 8 Zeichen, Groß- und Kleinbuchstaben, Ziffern
";Minimum requirements: At least 8 characters, lower- & uppercase letters, numbers;Minimum Gereksinimler: En az 8 karakter, büyük ve küçük harfler, sayılar;"Minimale Anforderungen: Mindestens 8 Zeichen, Groß- und Kleinbuchstaben, Ziffern, Symbole/Sonderzeichen
";Minimum requirements: At least 8 characters, lower- & uppercase letters, numbers, symbols;Minimum requirements: At least 8 characters, lower- & uppercase letters, numbers, symbols
700231;NA;NA;NA;NA;Very Weak;Débil;;;Schwach;Weak;zayıf;Schwach;Weak;Weak
700232;NA;NA;NA;NA;Weak;Débil;;;NA;NA;NA;Schwach;Weak;NA
700233;NA;NA;NA;NA;Better;Media;;;NA;NA;NA;Mittel;Good;NA
700234;NA;NA;NA;NA;Medium;Media;;;Gut;Good;iyi;Gut;Good;Good
700235;NA;NA;NA;NA;Strong;Fuerte;;;Stark;Strong;pekiyi;Stark;Strong;Strong
700236;NA;NA;NA;NA;Strongest;Fuerte;;;NA;NA;NA;Sehr Stark;Very Strong;NA
700237;NA;NA;NA;NA;Password Strength;Fortaleza de la clave;;;Kennwortstärke;Password Strength;Şifre gücü;Kennwortstärke;Password Strength;Password Strength
700238;Enter current password;;Güncel şifre;NA;NA;NA;NA;NA;Aktuelles Kennwort;Current Password;Güncel şifre;Aktuelles Kennwort;Current Password;Current Password
700239;;;Güncelleme;;;;;;Aktualisieren;Reconnect;Güncelleme;Aktualisieren;Reconnect;Reconnect
700240;NA;NA;NA;NA;NA;NA;NA;NA;Das aktuelle Kennwort und das neue Kennwort dürfen nicht gleich sein. Bitte wählen Sie ein anderes neues Kennwort.;The new password cannot be the same as your current one. Please type a new password.;Geçerli şifrenizi ve yeni şifre aynı olamaz. Farklı yeni bir şifre seçiniz.;Das aktuelle Kennwort und das neue Kennwort dürfen nicht gleich sein. Bitte wählen Sie ein anderes neues Kennwort.;The new password cannot be the same as your current one. Please type a new password.;The new password cannot be the same as your current one. Please type a new password.
700241;NA;NA;NA;NA;NA;NA;NA;NA;Das aktuelle Kennwort ist nicht korrekt.;The current password you entered was incorrect.;Kullandiginiz sifre yanlıştır.;Das aktuelle Kennwort ist nicht korrekt.;The current password you entered was incorrect.;The current password you entered was incorrect.
700242;NA;NA;NA;NA;NA;NA;NA;NA;IP-Adresse;IP address;IP Adresi;NA;NA;IP address
700243;NA;NA;NA;NA;NA;NA;NA;NA;Zurücksetzen ist fehlgeschlagen;Reset Failed;Sıfırlama başarısız geçmiştir;NA;NA;Reset Failed
700244;NA;NA;NA;NA;NA;NA;NA;NA;Das Zurücksetzen zu den Standardeinstellungen ist fehlgeschlagen.;Resetting the page to the default settings wasn't successful.;Standart ayarlara geri yükleme başarıyla tamamlanamadı.;NA;NA;Resetting the page to the default settings wasn't successful.
700245;NA;NA;NA;NA;NA;NA;NA;NA;Die Länge von %s1 muss %s2 Zeichen haben.;The length of %s1 must be %s2 digits.;%s1 uzunluğu %s2 sayılı olmalıdır.;NA;NA;The length of %s1 must be %s2 digits.
700246;NA;NA;NA;NA;NA;NA;NA;NA;%s1 muss mit einer null starten.;%s1 must start by single zero.;%s1 sıfırla başlaması gerekir.;NA;NA;%s1 must start by single zero.
700247;NA;NA;NA;NA;NA;NA;NA;NA;Der ausgewählte Port (-bereich) wird schon von einem anderen Dienst verwendet (Push Daemon). Bitte wählen Sie einen anderen Port.;Selected port(s) overlaps with an already used port (push daemon). Please select another port(s).;Seçilen bağlantı portlar başka bir programdan kullanılmaktadır (Push Daemon). Lütfen başka bir port seçiniz.;NA;NA;Selected port(s) overlaps with an already used port (push daemon). Please select another port(s).
700248;NA;NA;NA;NA;NA;NA;NA;NA;Sie müssen mindestens einen der gewählten Ports frei lassen (z.B. 49153 - 65535)!;You have to leave open at least one of your selected ports (i.e 49153 - 65535)!;Seçmiş olduğunuz porttan en az birini (yani 49153-65535) açık bırakmak zorundasınız!;NA;NA;You have to leave open at least one of your selected ports (i.e 49153 - 65535)!
700249;NA;NA;NA;NA;NA;NA;NA;NA;Willkommen zur EasyBox;Welcome to your EasyBox;EasyBox´unuza Hoşgeldiniz;NA;NA;Welcome to your PlusBox
700250;NA;NA;NA;NA;NA;NA;NA;NA;Sie haben Cookies deaktiviert.<br />Bitte aktivieren Sie Cookies in den Browser-Einstellungen, um optimale Anzeigequalität zu erhalten.;You have Cookies disabled.<br />Please activate Cookies in the Browser settings for the best experience.;Cookies´ler devre dışı.<br />En iyi deneyim için browser ayarlarında Cookies´leri etkinleştirmelisin.;NA;NA;You have Cookies disabled.<br />Please activate Cookies in the Browser settings for the best experience.
700251;NA;NA;NA;NA;NA;NA;NA;NA;Die WPS-Funktion ist derzeit gesperrt. Bitte warten Sie 1-2 Minuten, danach wird Sie wieder entsperrt.;The WPS function is currently locked. Please wait 1-2 minutes after it will be unlocked.;WPS fonksiyonu şu anda kilitli. Lütfen 1-2 dakika bekleyin.;NA;NA;The WPS function is currently locked. Please wait 1-2 minutes after it will be unlocked.
